Age,Gender,Item Purchased,Purchase Amount (USD),Location,Size,Color,Review Rating,Subscription Status,Discount Applied,Promo Code Used,Previous Purchases,Frequency of Purchases,Category_clothing,Category_footwear,Category_outerwear,Season_spring,Season_summer,Season_winter,Shipping Type_express,Shipping Type_free shipping,Shipping Type_next day air,Shipping Type_standard,Shipping Type_store pickup,Payment Method_cash,Payment Method_credit card,Payment Method_debit card,Payment Method_paypal,Payment Method_venmo,Purchase_Amount_Bins,Age_Group,Review_Sentiment
23,1,shirt,22,alabama,0,silver,4.2,0,0,0,26,52,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,low,18-24,positive
21,1,backpack,87,idaho,1,gray,3.1,0,0,0,12,12,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,high,18-24,neutral
45,1,belt,50,rhode island,0,charcoal,2.6,0,0,0,36,4,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,medium,45-54,negative
67,1,blouse,85,new york,2,black,3.4,0,0,0,22,1,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,high,65+,neutral
31,1,jeans,98,missouri,2,brown,3.1,0,0,0,16,4,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,high,25-34,neutral
58,1,dress,34,texas,1,purple,3.6,0,0,0,31,1,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,low,55-64,neutral
57,1,shorts,61,tennessee,1,purple,2.6,0,0,0,43,4,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,medium,55-64,negative
42,1,jewelry,98,ohio,2,gray,4.2,0,0,0,50,26,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,high,35-44,positive
60,1,handbag,61,tennessee,1,green,2.9,0,0,0,37,52,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,medium,55-64,negative
21,1,jewelry,98,minnesota,2,silver,4.2,0,0,0,23,52,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,high,18-24,positive
69,1,pants,21,wisconsin,2,charcoal,3.3,0,0,0,10,4,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,low,65+,neutral
41,1,pants,51,delaware,3,teal,3.6,0,0,0,20,12,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,medium,35-44,neutral
51,1,sandals,80,kansas,3,white,4.3,0,0,0,18,4,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,high,45-54,positive
23,1,skirt,72,missouri,3,brown,3.3,0,0,0,3,52,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,medium,18-24,neutral
57,1,sunglasses,63,michigan,2,teal,3.0,0,0,0,23,52,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,medium,55-64,neutral
40,1,skirt,27,west virginia,2,red,3.6,0,0,0,27,52,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,low,35-44,neutral
65,1,handbag,44,alabama,2,brown,3.1,0,0,0,44,26,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,low,65+,neutral
61,1,coat,23,new hampshire,1,yellow,2.9,0,0,0,41,4,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True,low,55-64,negative
34,1,skirt,93,montana,2,teal,3.9,0,0,0,41,1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,high,25-34,neutral
43,1,hoodie,70,wyoming,2,pink,3.2,0,0,0,36,4,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,medium,35-44,neutral
31,1,sunglasses,85,missouri,1,white,3.1,0,0,0,38,4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,high,25-34,neutral
57,1,sweater,40,ohio,1,silver,3.2,0,0,0,34,1,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,low,55-64,neutral
34,1,boots,29,south dakota,2,blue,3.3,0,0,0,14,4,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,low,25-34,neutral
25,1,skirt,27,colorado,2,black,4.8,0,0,0,23,26,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,low,25-34,positive
66,1,dress,93,massachusetts,0,beige,3.8,0,0,0,18,26,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,high,65+,neutral
56,1,belt,20,delaware,3,charcoal,4.6,0,0,0,45,12,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,low,55-64,positive
49,1,jewelry,55,new hampshire,0,cyan,2.8,0,0,0,14,52,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,medium,45-54,negative
19,1,dress,94,michigan,2,yellow,3.6,0,0,0,48,1,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,high,18-24,neutral
27,1,hat,56,pennsylvania,1,silver,4.3,0,0,0,17,26,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,medium,25-34,positive
68,1,sweater,58,louisiana,2,green,4.0,0,0,0,1,52,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,medium,65+,positive
20,1,skirt,44,minnesota,3,peach,3.5,0,0,0,39,52,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,low,18-24,neutral
21,1,hoodie,95,hawaii,0,green,4.9,0,0,0,24,52,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,high,18-24,positive
36,1,sandals,42,idaho,1,brown,3.1,0,0,0,41,26,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,low,35-44,neutral
37,1,jewelry,93,vermont,1,lavender,3.9,0,0,0,28,1,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,high,35-44,neutral
61,1,dress,56,delaware,1,charcoal,3.0,0,0,0,34,4,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,medium,55-64,neutral
68,1,hoodie,88,new mexico,1,orange,4.1,0,0,0,41,4,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,high,65+,positive
60,1,sweater,54,alaska,0,cyan,4.3,0,0,0,27,26,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,medium,55-64,positive
69,1,jewelry,89,minnesota,2,lavender,3.8,0,0,0,46,26,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,high,65+,neutral
25,1,sandals,45,nebraska,1,indigo,3.9,0,0,0,2,4,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,low,25-34,neutral
32,1,socks,75,alaska,2,brown,4.3,0,0,0,45,12,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,high,25-34,positive
53,1,backpack,22,michigan,1,pink,4.3,0,0,0,34,52,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,low,45-54,positive
46,1,shirt,82,indiana,3,turquoise,4.7,0,0,0,9,1,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,high,45-54,positive
58,1,shoes,34,hawaii,1,gold,3.1,0,0,0,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,low,55-64,neutral
21,1,coat,92,west virginia,1,blue,2.7,0,0,0,17,1,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,high,18-24,negative
46,1,sweater,78,new york,1,lavender,3.7,0,0,0,6,52,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,high,45-54,neutral
18,1,jacket,47,iowa,1,violet,3.3,0,0,0,12,26,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,medium,18-24,neutral
56,1,jacket,64,arizona,2,cyan,3.4,0,0,0,10,4,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,medium,55-64,neutral
18,1,sneakers,44,minnesota,2,purple,4.7,0,0,0,4,26,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,low,18-24,positive
49,1,belt,94,texas,1,red,4.9,0,0,0,8,26,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,high,45-54,positive
29,1,scarf,62,virginia,1,charcoal,4.3,0,0,0,41,52,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,medium,25-34,positive
67,1,jewelry,81,north dakota,0,gray,4.2,0,0,0,49,52,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,high,65+,positive
31,1,t-shirt,33,iowa,1,pink,3.7,0,0,0,49,4,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,low,25-34,neutral
52,1,pants,88,utah,1,lavender,2.7,0,0,0,40,26,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,high,45-54,negative
42,1,handbag,49,ohio,2,lavender,3.3,0,0,0,30,12,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,medium,35-44,neutral
32,1,backpack,31,louisiana,2,yellow,4.8,0,0,0,4,4,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,low,25-34,positive
47,1,gloves,29,iowa,0,peach,4.1,0,0,0,22,12,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,low,45-54,positive
45,1,jacket,34,maryland,1,brown,4.6,0,0,0,22,12,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,low,45-54,positive
20,1,sweater,38,montana,2,gold,4.9,0,0,0,10,4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,low,18-24,positive
66,1,blouse,41,illinois,2,pink,3.1,0,0,0,23,26,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,low,65+,neutral
52,1,blouse,34,arizona,2,peach,3.0,0,0,0,43,4,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,low,45-54,neutral
50,1,gloves,26,north carolina,0,violet,3.7,0,0,0,31,26,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,low,45-54,neutral
62,1,jeans,98,montana,0,purple,4.0,0,0,0,38,1,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,high,55-64,positive
38,1,sneakers,59,iowa,1,peach,3.0,0,0,0,22,4,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,medium,35-44,neutral
65,1,hat,92,iowa,0,white,3.8,0,0,0,45,4,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,high,65+,neutral
60,1,backpack,40,ohio,2,indigo,3.7,0,0,0,21,26,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,low,55-64,neutral
68,1,jeans,20,wisconsin,0,violet,4.0,0,0,0,9,26,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,low,65+,positive
62,1,skirt,35,south carolina,0,brown,3.1,0,0,0,34,52,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,low,55-64,neutral
62,1,belt,35,oregon,2,maroon,3.9,0,0,0,26,52,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,low,55-64,neutral
40,1,dress,82,north dakota,2,magenta,3.7,0,0,0,1,52,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,high,35-44,neutral
32,1,hoodie,48,california,1,charcoal,3.9,0,0,0,47,52,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,medium,25-34,neutral
22,1,coat,58,mississippi,3,indigo,2.7,0,0,0,30,52,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,medium,18-24,negative
33,1,sweater,57,new jersey,1,turquoise,3.9,0,0,0,48,26,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,medium,25-34,neutral
57,1,shorts,96,rhode island,2,turquoise,2.6,0,0,0,31,26,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,high,55-64,negative
60,1,sneakers,97,new hampshire,0,gray,3.5,0,0,0,33,26,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,high,55-64,neutral
30,1,sweater,42,louisiana,2,peach,4.4,0,0,0,39,52,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,low,25-34,positive
41,1,t-shirt,62,arizona,2,gold,4.9,0,0,0,46,52,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,medium,35-44,positive
58,1,handbag,67,rhode island,1,green,3.9,0,0,0,24,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,medium,55-64,neutral
34,1,sneakers,46,vermont,2,gold,3.5,0,0,0,37,26,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,medium,25-34,neutral
67,1,jacket,71,tennessee,1,lavender,4.3,0,0,0,7,12,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,medium,65+,positive
58,1,backpack,99,alaska,0,blue,3.4,0,0,0,6,26,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,high,55-64,neutral
41,1,jeans,28,maryland,1,magenta,2.7,0,0,0,16,26,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,low,35-44,negative
42,1,belt,77,wisconsin,2,blue,3.6,0,0,0,33,1,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,high,35-44,neutral
50,1,boots,63,nevada,0,blue,4.9,0,0,0,18,26,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,medium,45-54,positive
40,1,shorts,62,illinois,1,olive,3.5,0,0,0,24,52,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,medium,35-44,neutral
32,1,jeans,92,montana,1,white,3.8,0,0,0,24,4,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,high,25-34,neutral
51,1,shoes,72,new mexico,2,white,4.5,0,0,0,48,4,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,medium,45-54,positive
26,1,hat,79,virginia,1,purple,4.0,0,0,0,4,52,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,high,25-34,positive
32,1,t-shirt,27,delaware,1,white,4.7,0,0,0,20,52,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,low,25-34,positive
58,1,sunglasses,39,north carolina,1,white,3.8,0,0,0,47,4,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,low,55-64,neutral
51,1,socks,86,nevada,0,peach,4.5,0,0,0,50,4,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,high,45-54,positive
19,1,shirt,94,washington,3,gold,5.0,0,0,0,31,12,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,high,18-24,positive
57,1,shorts,53,maine,1,teal,2.8,0,0,0,29,4,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,medium,55-64,negative
66,1,shirt,85,connecticut,0,cyan,4.4,0,0,0,4,1,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,high,65+,positive
62,1,socks,50,louisiana,2,pink,4.7,0,0,0,40,26,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,medium,55-64,positive
58,1,pants,47,illinois,3,magenta,3.8,0,0,0,31,12,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,medium,55-64,neutral
23,1,boots,75,south dakota,1,pink,4.9,0,0,0,41,52,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,high,18-24,positive
45,1,t-shirt,60,indiana,1,turquoise,4.2,0,0,0,44,1,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,medium,45-54,positive
20,1,t-shirt,36,vermont,0,pink,4.9,0,0,0,31,52,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,low,18-24,positive
33,1,coat,80,new hampshire,2,gray,3.9,0,0,0,45,4,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,high,25-34,neutral
